"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?(YES/NO)"	"orphaned?(YES/NO)"
"Bird specimens of University Museum, University of the Ryukyus"	"e03c0e51-f68e-4467-9f20-e6437c422c17"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Arachnid specimens of University Museum, University of the Ryukyus"	"e8e2aa50-c651-4370-a0b7-46532ec48a5e"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Molusca specimens of Manazuru Shell Museum"	"ad66f5d0-f485-4d27-905e-3328a0f951fe"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Fern (pteridophyta) specimens of Toyama Science Museum"	"01981814-35ca-4637-bba8-90ab22f2b68e"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Plant (spermatophyta) specimens of Toyama Science Museum"	"f47b0035-fc20-4ac1-905a-e0b79a1383d7"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Insect specimens of Himeji City Science Museum"	"10a9ffed-8062-454b-bd7e-9c36b4006728"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Bird specimens of Saitama Museum of Natural History"	"dbaba076-caa1-46b4-86b7-e7ae1dcb74b7"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Mammal specimens of Saitama Museum of Natural History"	"e1607db2-1867-43bf-a472-442057592565"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Plant specimens of Tama City Cultural Foundation"	"dcfed86f-a8fe-4219-8f1a-e6a5d9086163"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Insect specimens of Nasunogahara Museum"	"9939bf2a-5645-4b63-8430-55d55b138228"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Plant specimens of the Museum of Yamagata University"	"f1b180c7-b103-47f2-9636-3fe7ccf1343a"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Insect specimens of Yonezawa Insectarium"	"5279e5e6-a368-43e6-8a3b-4f6bfff7753d"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Plant specimens of Obihiro Centennial City Museum"	"dd7e1d74-8acc-4ef4-8557-d5ccc219fb52"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Plant specimens of Toyota City Nature Sanctuary"	"16889455-cf40-4269-a108-77339a42075c"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Insect specimens of Toyota City Nature Sanctuary"	"25be1800-4a11-499c-a1af-6d91158f5f51"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Insect collection of Biodiversity Center of Japan, Ministry of the Environment"	"e318af38-1f64-11e2-9d9f-00145eb45e9a"	"OCCURRENCE"	"true"	"44802"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2012-10-26"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-08"	"ABORT"	"FALSE"	"YES"
"Tracheophyta collection of Biodiversity Center of Japan, Ministry of Environment"	"e33a016a-1f64-11e2-9d9f-00145eb45e9a"	"OCCURRENCE"	"true"	"5042"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2012-10-26"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-08"	"ABORT"	"FALSE"	"YES"
"Chromista Collection of the Seto Marine Biological Laboratory, Kyoto University"	"53849852-18f5-11e2-98fb-00145eb45e9a"	"OCCURRENCE"	"true"	"1369"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2012-10-18"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-08"	"ABORT"	"FALSE"	"YES"
"Birds collection of Abiko City Museum of Birds"	"5395732a-18f5-11e2-98fb-00145eb45e9a"	"OCCURRENCE"	"true"	"1733"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2012-10-18"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-08"	"ABORT"	"FALSE"	"YES"
