"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"orphaned?(YES/NO)"
"Centre d'Estudis Avançats de Blanes. Limnological Observatory of the Pyrenees - Fitoplancton de lagos pirenaicos"	"811076f6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"764"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"cf88ad28-d04c-4dd6-9d4f-7b137fbecd15"	"Centre for Advanced Studies of Blanes, CSIC"	"Spain"	"Spain"	"2011-08-18"					"YES"
"Centre d'Estudis Avançats de Blanes, Macroinvertebrados Limno"	"810f3e62-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"362"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"cf88ad28-d04c-4dd6-9d4f-7b137fbecd15"	"Centre for Advanced Studies of Blanes, CSIC"	"Spain"	"Spain"	"2011-08-18"					"YES"
"Inventario de Flora y Vegetación del Municipio de Enguídanos (Cuenca), 2010. Asociación de Desarrollo Integral de la Manchuela Conquense (ADIMAN)"	"7f57f884-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"5291"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"ea28f930-aa50-4bee-b702-76ead24cabbb"	"Association for the Integral Development of the Manchuela Conquense area"	"Spain"	"Spain"	"2011-07-08"					"YES"
"Inventario Fauna Vertebrada de la Manchuela Conquense (CUENCA), 2007. Asociación de Desarrollo Integral de la Manchuela Conquense (ADIMAN)"	"7f50181c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2790"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"ea28f930-aa50-4bee-b702-76ead24cabbb"	"Association for the Integral Development of the Manchuela Conquense area"	"Spain"	"Spain"	"2011-05-10"					"YES"
"CeDoc de Biodiversitat Vegetal: BCN-Lich"	"7f2889e6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"cb202839-87c6-456a-821c-dc5b268a200f"	"CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona"	"Spain"	"Spain"	"2011-05-03"					"YES"
"Catálogo Florístico Histórico de Navarra. Gobierno de Navarra"	"7f24aff6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"105523"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"487a39c4-f5c0-4dbe-8e11-54b743d6f735"	"Directorate General of Environment and Water, Dept. of Rural Development and Environment, Government of Navarre"	"Spain"	"Spain"	"2011-05-03"					"YES"
"Museo Nacional de Ciencias Naturales. CSIC, Madrid: MNCN-Nemata"	"7e331736-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"9900"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"3059a14b-7b43-41ce-beef-873999911dfe"	"Spanish National Museum of Natural Sciences (CSIC)"	"Spain"	"Spain"	"2011-03-30"					"YES"
"CeDoc de Biodiversitat Vegetal: BCN- Algues de J. Rodríguez Femenías"	"7e2c0bb2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2775"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"cb202839-87c6-456a-821c-dc5b268a200f"	"CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona"	"Spain"	"Spain"	"2011-02-03"					"YES"
"Estación Experimental de Zonas Áridas (CSIC), Almería: EEZA-Ungulados"	"7d515e86-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1323"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"ce5a9e85-93f6-43fd-b993-b76064456b1b"	"Experimental Station of Arid Areas (CSIC)"	"Spain"	"Spain"	"2011-01-03"					"YES"
"Universidad Autónoma de Madrid, Biología, Acalypha"	"7bac0ff4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"7829"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862"	"GBIF-Spain"	"Spain"	"Spain"	"2010-11-30"					"YES"
"Estación Experimental de Zonas Áridas (CSIC) EEZA - Aves"	"7bad7786-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2072"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"ce5a9e85-93f6-43fd-b993-b76064456b1b"	"Experimental Station of Arid Areas (CSIC)"	"Spain"	"Spain"	"2010-11-30"					"YES"
"BANDASCA, BAse de DAtos sobre SCArabaeidae"	"7b8f1304-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"15918"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"3059a14b-7b43-41ce-beef-873999911dfe"	"Spanish National Museum of Natural Sciences (CSIC)"	"Spain"	"Spain"	"2010-10-06"					"YES"
"Estación Experimental de Zonas Áridas (CSIC) EEZA-Mamif"	"7b75fe0a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"753"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"ce5a9e85-93f6-43fd-b993-b76064456b1b"	"Experimental Station of Arid Areas (CSIC)"	"Spain"	"Spain"	"2010-08-10"					"YES"
"Colección Alberto Tinaut (Formicidae)"	"7a5996ee-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"5538"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"cc69bc8a-3015-45af-971b-af69fe82ab2f"	"Dept. of Zoology, Faculty of Science, University of Granada"	"Spain"	"Spain"	"2010-05-27"					"YES"
"Estación Experimental de Zonas Áridas (CSIC): EEZA-Herpet"	"7a4cfd76-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"577"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"ce5a9e85-93f6-43fd-b993-b76064456b1b"	"Experimental Station of Arid Areas (CSIC)"	"Spain"	"Spain"	"2010-05-08"					"YES"
"Colecciones Zoológicas de la Universidad de León, Colección de Insectos"	"7a4ab5e8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"313"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"984745f9-26f4-4e08-8b63-f8ed970a29f0"	"Zoological collections of the University of Leon (CZULE), University of Leon"	"Spain"	"Spain"	"2010-05-08"					"YES"
"CeDoc de Biodiversitat Vegetal: BCN-Seeds"	"7a4856d6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1667"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"cb202839-87c6-456a-821c-dc5b268a200f"	"CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona"	"Spain"	"Spain"	"2010-05-07"					"YES"
"Real Jardin Botanico: Dibujos de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1816), dirigida por J.C. Mutis"	"07506960-9703-11de-893c-b8a03c50a862"	"OCCURRENCE"	"true"	"5796"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"0363cbd4-f666-455e-8e86-0bbddcf51950"	"Real Jardín Botánico (CSIC)"	"Spain"	"Spain"	"2010-05-04"					"YES"
"Colección de Oligoquetos Acuáticos de la UPV/EHU"	"7a2d4cc4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2509"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"0f797329-9a45-44fe-a3f5-358638ccf62b"	"Dep. Zoology and Animal Cellular Biology, Fac. Sciences, Univ. País Vasco"	"Spain"	"Spain"	"2010-03-26"					"YES"
"Herbario del Departamento de Biología Vegetal (Botánica) de la Universidad de La Laguna, Tenerife (TFC)"	"7a2c29fc-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"6909"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"98f488ec-114d-433b-843d-dea4767b0a8a"	"Dep. of Plant Biology (Botany), Fac. of Pharmacy, Univ. La Laguna"	"Spain"	"Spain"	"2010-03-26"					"YES"
