"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"orphaned?(YES/NO)"
"Atlantic and Gulf Rapid Reef Assessment -Benthic (OBIS Australia)"	"866c6b78-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"66248"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"Atlantic and Gulf Rapid Reef Assessment - Fish (OBIS Australia)"	"866d9228-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"AIMS LTM Fish (OBIS Australia)"	"866eaf00-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"41695"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"Northern Barrier Marine Life (OBIS Australia)"	"866fe1e0-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"917"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"DFO Maritimes Research Vessel Trawl Surveys Fish Observations (OBIS Canada)"	"86711916-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"143811"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"NCOS1959_Crustacea (OBIS China)"	"867389d0-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"25793"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"NCOS1959_Echinodermata (OBIS China)"	"8674cf20-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"7723"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"NCOS1959_Mollusca (OBIS China)"	"86760a98-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"16007"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"Marine fauna survey of the Vestfold Hills and Rauer Island, 1981-82 (Australian Antarctic Data Centre)"	"86774d04-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"359"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"RMT Trawl catch from 1985/86 V1 ADBEX III voyage (Australian Antarctic Data Centre)"	"86788d2c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1020"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
