"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?(YES/NO)"	"orphaned?(YES/NO)"
"Collection Anatomie Histologie - SMF"	"829bd402-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3833"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Soil Aninmals"	"829aa406-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2060"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmb"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Crustacea - SNSD"	"8295f33e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2374"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Röntgenarchiv Wilhelm Stürmer - SMF"	"8293a994-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"4433"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Ornithologie - SNSD"	"829026f2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"6277"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Copepoda - SMF"	"828b6946-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"80"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Onychophora - SMF"	"828ca1f8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"24"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Herbarium Senckenbergianum (FR) - Fungi"	"828a3d8c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"64766"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-28"	"NORMAL"	"TRUE"	"YES"
"Collection Herpetologie - SNSD"	"8286cf26-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"15902"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Odonata - SMF"	"8287e6a4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"287"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Collembola - SMNG"	"828467f4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"6811"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Trichoptera - SMF"	"82833b9a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"13961"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Bernstein - SMF"	"828210a8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"8449"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Insecta fossil - SMF"	"8280ea98-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"899"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Mantodea - SMF"	"827eaa30-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"22"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Arachnida - SNSD"	"827fc19a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2511"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-03-09"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Naturkundemuseum im Ottoneum Kassel, Entomological Collection"	"816e9038-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"40926"	"0"	"604ebe0a-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"fe9d23a5-5514-4d6e-b05b-d115425cd159"	"Naturkundemuseum im Ottoneum Kassel"	"Germany"	"Germany"	"2011-12-02"	"BIOCASE"	"http://www.naturkundemuseum-kassel.de/biocase/pywrapper.cgi?dsa=NMOK01"	"2016-01-20"	"NORMAL"	"TRUE"	"YES"
"Collection Trilobita SMF"	"80edd150-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"692"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2011-08-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Hymenoptera SMF"	"7f537a16-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1301"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2011-06-16"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Naturhistorisches Museum Mainz, Zoological Collection"	"7e2989f0-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"9038"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"33aecde5-7e13-4272-9cb7-f4f3b0eb820c"	"Naturhistorisches Museum Mainz"	"Germany"	"Germany"	"2011-01-04"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=NaturkundemuseumMainz"	"2016-03-23"	"NORMAL"	"TRUE"	"YES"
"Naturhistorisches Museum Mainz, Botanical Collection"	"7e285238-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1001"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"33aecde5-7e13-4272-9cb7-f4f3b0eb820c"	"Naturhistorisches Museum Mainz"	"Germany"	"Germany"	"2011-01-04"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=NaturkundemuseumMainz"	"2016-03-23"	"NORMAL"	"TRUE"	"YES"
"Collection Polychaeta - ZSRO"	"7b8ccc66-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2212"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-16"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zsro"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Ornithologie - ZSRO"	"7b8bae4e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2743"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-16"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zsro"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Arachnida - ZSRO"	"7b8a8faa-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"747"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-16"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zsro"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Vermes - ZMB"	"7b8964ea-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"26573"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmb"	"2016-07-28"	"NORMAL"	"TRUE"	"YES"
"Collection Porifera - ZMB"	"7b882de6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"801"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmb"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Echinodermata - ZMB"	"7b85cff6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"665"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmb"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Hydrozoa - ZMB"	"7b8708c6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"127"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmb"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Crustacea - ZMB"	"7b84c0a2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"28318"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmb"	"2016-07-28"	"NORMAL"	"TRUE"	"YES"
"Collection Bryozoa - ZMB"	"7b826f3c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"94"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmb"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Hydrozoa - ZSM München"	"7b8145ee-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"678"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zsm"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Cnidaria - ZSM München"	"7b803320-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"36"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zsm"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Tunicata - ZIM Hamburg"	"7b7f1300-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"6"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmh"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Polychaeta - ZIM Hamburg"	"7b7dea7a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3229"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmh"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Oligochaeta - ZIM Hamburg"	"7b7cd8c4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1218"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmh"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Crustacea - ZIM Hamburg"	"7b7bb606-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"6840"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmh"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Bryozoa - ZIM Hamburg"	"7b796aa4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"45"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-09-15"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmh"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Crustacea ZMG"	"7a63ca74-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1368"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-06-13"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Crustacea NHCY"	"7a62b3b4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"173"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2010-06-13"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Costa Rica; Tonia Lerche & Sven Kretschmer"	"7a618ade-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2010-06-13"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Southern Ecuador; Ute Knoerr"	"7a607af4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2010-06-13"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from the Kakamega Forest, Kenya; Robert Gliniars"	"7a5f59c6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2010-06-13"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Private collection of Siegmar-Walter Breckle"	"7a5e38c0-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2010-06-13"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Private collection of Walter Wucherer"	"7a5d2282-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2010-06-13"					"FALSE"	"YES"
"AlgaTerra"	"7a22e1e4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3134"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2010-01-19"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=AlgaTerra"	"2016-03-23"	"NORMAL"	"TRUE"	"YES"
"MfN - Fossil vertebrates II"	"71fb998e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"4"	"0"	"603790d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"10980920-6dad-11da-ad13-b8a03c50a862"	"Museum für Naturkunde Berlin"	"Germany"	"Germany"	"2009-11-25"	"BIOCASE"	"http://biocase.naturkundemuseum-berlin.de/current/pywrapper.cgi?dsa=mfn_PAL"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"Collection Quaternary Small Mammals IQW"	"96843e1e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-28"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Graptolithina fossil SMF"	"96830f08-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"923"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-28"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Tentakulita fossil SMF"	"9680c748-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"337"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Aves fossil SMF"	"967f9d46-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Reptilia fossil SMF"	"967e6160-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"13"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Strepsiptera SMF"	"967d2f7a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"430"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Ctenophora SMF"	"967be548-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"90"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Echinodermata SMF"	"967aaef8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3288"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Pentastomida SMF"	"9679759c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"47"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Tardigrada SMF"	"9678447e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"51"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
